Plot,Location,Year,Type,Rep,Block,Row,Col,DIISet,Female,FemaleGeno,Male,MaleGeno,Entry,Geno,Check?,Stand count,PlantHt,EarHt,Flavor,Tenderness,Husk,Tip,Width,Length,Pollen,Silk
9421,OSU,2016,Hybrid,1,3,,,4,26,We1095407-2,11,We06410,127,We1095407-2 x We06410,,,185,80,,,4,3,16,17,,
9422,OSU,2016,Hybrid,1,3,,,2,1,We01403,29,We11403,69,We01403 x We11403,,,230,120,,,5,2,16,17,,
9423,OSU,2016,Hybrid,1,3,,,1,38,Wu07812,22,We09415,58,Wu07812 x We09415,,,200,90,,,5,3,15,16,,
9424,OSU,2016,Hybrid,1,3,,,4,28,We11401,21,We09404,134,We11401 x We09404,,,200,80,,,3,3,17,17,,
9425,OSU,2016,Hybrid,1,3,,,3,16,We08411,10,We06409b,91,We08411 x We06409b,,,180,60,,,2,4,17,15,,
9426,OSU,2016,Hybrid,1,3,,,3,23,We09418,10,We06409b,106,We09418 x We06409b,,,150,70,,,1,3,15,17,,
9427,OSU,2016,Hybrid,1,3,,,2,9,We05410,5,We03418b,71,We05410 x We03418b,,,195,65,,,3,4,16,17,,
9428,OSU,2016,Hybrid,1,3,,,,,,,,145,Top Hat,Check,,170,70,,,5,3,15,16,,
9429,OSU,2016,Hybrid,1,3,,,3,18,We08417,10,We06409b,96,We08417 x We06409b,,,190,100,,,3,3,16,18,,
9430,OSU,2016,Hybrid,1,3,,,1,7,We05401,6,We04401,51,We05401 x We04401,,,160,70,,,1,3,16,19,,
9501,OSU,2016,Hybrid,1,4,,,2,33,We11409,19,We08421a,88,We11409 x We08421a,,,220,120,,,5,1,17,17,,
9502,OSU,2016,Hybrid,1,4,,,2,15,We08408,29,We11403,84,We08408 x We11403,,,180,90,,,2,1,15,18,,
9503,OSU,2016,Hybrid,1,4,,,,,,,,141,Ambrosia,Check,,190,80,,,3,1,16,20,,
9504,OSU,2016,Hybrid,1,4,,,3,16,We08411,25,We09426,92,We08411 x We09426,,,200,70,,,2,4,16,18,,
9505,OSU,2016,Hybrid,1,4,,,4,31,We11407,24,We09423a,140,We11407 x We09423a,,,190,80,,,5,1,15,20,,
9506,OSU,2016,Hybrid,1,4,,,3,23,We09418,30,We11406,109,We09418 x We11406,,,150,40,,,3,2,15,16,,
9507,OSU,2016,Hybrid,1,4,,,4,31,We11407,21,We09404,139,We11407 x We09404,,,160,50,,,2,4,16,16,,
9508,OSU,2016,Hybrid,1,4,,,1,36,Wu04806,32,We11408,65,Wu04806 x We11408,,,200,70,,,3,3,17,20,,
9509,OSU,2016,Hybrid,1,4,,,3,37,Wu04819,30,We11406,114,Wu04819 x We11406,,,150,80,,,2,3,16,17,,
9510,OSU,2016,Hybrid,1,4,,,2,15,We08408,5,We03418b,81,We08408 x We03418b,,,170,70,,,2,2,17,19,,
9511,OSU,2016,Hybrid,1,4,,,3,18,We08417,25,We09426,97,We08417 x We09426,,,180,80,,,3,2,15,19,,
9512,OSU,2016,Hybrid,1,4,,,2,15,We08408,19,We08421a,83,We08408 x We08421a,,,200,90,,,5,1,15,15,,
9513,OSU,2016,Hybrid,1,4,,,1,4,We03418a,32,We11408,50,We03418a x We11408,,,200,80,,,5,4,16,17,,
9514,OSU,2016,Hybrid,1,4,,,1,7,We05401,22,We09415,53,We05401 x We09415,,,190,70,,,5,4,14,19,,
9515,OSU,2016,Hybrid,1,4,,,2,33,We11409,5,We03418b,86,We11409 x We03418b,,,190,80,,,,,,,,
9516,OSU,2016,Hybrid,1,4,,,2,12,We07403a,5,We03418b,76,We07403a x We03418b,,,170,60,,,,,,,,
9517,OSU,2016,Hybrid,1,4,,,3,20,We09403,35,We12401,105,We09403 x We12401,,,170,70,,,,,,,,
9518,OSU,2016,Hybrid,1,4,,,1,3,We02406,40,Wu10803R,44,We02406 x Wu10803R,,,190,90,,,,,,,,
9519,OSU,2016,Hybrid,1,4,,,,,,,,143,Temptation,Check,,190,90,,,3,4,15,17,,
9520,OSU,2016,Hybrid,1,4,,,3,16,We08411,35,We12401,95,We08411 x We12401,,,90,80,,,3,4,16,15,,
9521,OSU,2016,Hybrid,1,4,,,4,31,We11407,11,We06410,137,We11407 x We06410,,,200,60,,,2,1,18,20,,
9522,OSU,2016,Hybrid,1,4,,,1,38,Wu07812,40,Wu10803R,59,Wu07812 x Wu10803R,,,190,90,,,5,3,14,15,,
9523,OSU,2016,Hybrid,1,4,,,1,7,We05401,40,Wu10803R,54,We05401 x Wu10803R,,,200,90,,,4,5,15,18,,
9524,OSU,2016,Hybrid,1,4,,,4,26,We1095407-2,24,We09423a,130,We1095407-2 x We09423a,,,180,80,,,2,4,15,18,,
9525,OSU,2016,Hybrid,1,4,,,,,,,,145,Top Hat,Check,,180,70,,,4,3,15,17,,
9526,OSU,2016,Hybrid,1,4,,,4,39,Wu10802R,24,We09423a,125,Wu10802R x We09423a,,,190,80,,,5,4,15,17,,
9527,OSU,2016,Hybrid,1,4,,,,,,,,144,Tuxana,Check,,210,100,,,3,4,15,17,,
9528,OSU,2016,Hybrid,1,4,,,1,4,We03418a,17,We08413,47,We03418a x We08413,,,190,80,,,4,3,15,17,,
9529,OSU,2016,Hybrid,1,4,,,,,,,,142,Who Gets Kissed?,Check,,190,90,,,5,3,15,16,,
9530,OSU,2016,Hybrid,1,4,,,2,15,We08408,34,We11416,85,We08408 x We11416,,,170,80,,,4,4,15,17,,
9601,OSU,2016,Hybrid,2,5,,,2,33,We11409,14,We08407,87,We11409 x We08407,,,190,80,,,5,3,15,18,,
9602,OSU,2016,Hybrid,2,5,,,2,12,We07403a,19,We08421a,78,We07403a x We08421a,,,170,80,,,5,1,16,17,,
9603,OSU,2016,Hybrid,2,5,,,4,31,We11407,21,We09404,139,We11407 x We09404,,,160,70,,,3,1,16,18,,
9604,OSU,2016,Hybrid,2,5,,,2,9,We05410,29,We11403,74,We05410 x We11403,,,200,100,,,4,3,16,17,,
9605,OSU,2016,Hybrid,2,5,,,4,2,We02402,21,We09404,119,We02402 x We09404,,,210,110,,,4,1,15,19,,
9606,OSU,2016,Hybrid,2,5,,,2,15,We08408,29,We11403,84,We08408 x We11403,,,180,110,,,3,4,16,16,,
9607,OSU,2016,Hybrid,2,5,,,2,33,We11409,29,We11403,89,We11409 x We11403,,,210,110,,,3,1,17,19,,
